diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
photosensibilisation,Q608085, , ,"Avobenzone,Q2319112,acide 4-aminobenzoïque,hydroxychloroquine,oxybenzone","Q2319112,Q2775914,Q284959,Q421094,Q518114", , , , , , , , ,692.72, ,"C0031762,C0162824",D017454, ,https://fr.wikipedia.org/wiki/Photosensibilisation,activation d'un allergène par la lumière,"Photosensibilisant,Photosensibilisation,dermatite photoallergique"
Syndrome de Hughes-Stovin,Q609675, , , , , , , , , , , , , ,I28.8, , , ,https://fr.wikipedia.org/wiki/Syndrome_de_Hughes-Stovin, , 
torticolis,Q615363, , , , , , , , , , , , , , ,C0040485,D014103, ,https://fr.wikipedia.org/wiki/Torticolis,contracture musculaire du cou,"torticoli,torticolli,torticollis"
lithiase,Q617079, , , , ,calcul infinitésimal,Q149972, , , , , , , , ,"C0023869,C1269628",D002137, ,https://fr.wikipedia.org/wiki/Lithiase,"concrétion, généralement de sels minéraux, qui se forme dans un organe",calcul
Taijin kyōfushō,Q621053, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Taijin_ky%C5%8Dfush%C5%8D,terme japonais,"Taijin kyofu,Taijin kyofusho"
accouchement prématuré,Q625506, , , , ,"avortement,enfant prématuré,mortinatalité","Q45051448,Q745832,Q8452", , , , , , , , , ,D047928,C92861,https://fr.wikipedia.org/wiki/Accouchement_pr%C3%A9matur%C3%A9, ,"Naissance prématurée,Prématurissime,Prématurité"
syndrome d'Eagle,Q628648,"cervicalgie,douleur de l'épaule,otalgie","Q1596398,Q3567802,Q55105885", , , , , , , , , , ,733.99, ,C1868714,C538010, ,https://fr.wikipedia.org/wiki/Syndrome_d%27Eagle, , 
psychose toxique amphétaminique,Q629515, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Psychose_toxique_amph%C3%A9taminique, , 
maladie professionnelle,Q637816, , , , , , , , , , , , , , ,C0028797,D009784, ,https://fr.wikipedia.org/wiki/Maladie_professionnelle,type de maladie,maladies professionnelles
argyrisme,Q648982,couleur anormale de la peau,Q47085690, , , , , , ,argent,Q1090, , , ,T56.8,C0003782,D001129, ,https://fr.wikipedia.org/wiki/Argyrisme,affection provoquée par l'ingestion excessive de l’élément argent, 
signe d'Argyll Robertson,Q652568, , , , , , , , , , , , ,379.45,H57.01,C0155375, , ,https://fr.wikipedia.org/wiki/Signe_d%27Argyll_Robertson, ,Signe d'Argyll-Robertson
pied plat,Q653200, , , , , , , , , , , , ,734, ,"C0016202,C0264133",D005413,C34616,https://fr.wikipedia.org/wiki/Pied_plat,effondrement de la voûte plantaire du pied humain,"Pes planus,Pieds plats"
Granulome eosinophilique,Q655982, , , , , , , , , , , , ,277.89,C96.6,C0014461,D004803,C3016,https://fr.wikipedia.org/wiki/Complexe_granulome_%C3%A9osinophilique_f%C3%A9lin, ,CGEF
syndrome de Neu-Laxova,Q667681, , , , , , , , , , , , , , ,C0265218,C536405, , ,malformation, 
muselmann,Q691112, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Muselmann,déporté tellement affaibli que sa mort est imminente, 
douleur psychogène,Q695954, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Douleur_psychog%C3%A8ne, ,Psychogenic pain
crise de panique,Q696490, , , , ,Q48862213,Q48862213, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Attaque_de_panique,sensation de peur intense de survenue brutale et généralement transitoire,"attaque d'angoisse,attaque de panique,attaques de panique,crise d'angoisse,crise d'angoisse aiguë,trouble panique"
hernie discale,Q697117, , , , , , , , , , , , , , ,"C0021818,C1832597",D007405, ,https://fr.wikipedia.org/wiki/Hernie_discale,lésion d'un disque intervertébral, 
fistule artério-veineuse,Q707837, , , , , , , , , , , , , , ,"C0003855,C0332965",D001164,"C35377,C36192",https://fr.wikipedia.org/wiki/Fistule_art%C3%A9rio-veineuse, , 
Sarcome des tissus mous,Q720020, , , , , , , , , , , , , , ,"C0334492,C1261473,C2211494", ,C9306,https://fr.wikipedia.org/wiki/Sarcome_des_tissus_mous, ,"Sarcomes,Sarcomes des tissus mous"
Hémoglobinurie paroxystique a frigore,Q734042, , , , , , , , , , , , , ,D59.6,"C0086774,C0272129",C538618, , , ,Syndrome de Donath-Landsteiner
aspermie,Q736599, , , , , , , , , , , , , , , ,D053714, ,https://fr.wikipedia.org/wiki/Aspermie,orgasme sans éjaculation,aspermatisme
épicondylite,Q736776, , , , , , ,fumer,Q662860, , , , , , ,C0039516,D013716, ,https://fr.wikipedia.org/wiki/%C3%89picondylite,douleur à l'insertion des muscles épicondyliens en latéral du coude souvent associée à un mécanisme de sur-utilisation des extenseurs du poignet,"Epicondylite,Épicondylite latérale"
Réaction de Jarisch-Herxheimer,Q740731, , , , , , , , , , , , , , ,C0259756, , ,https://fr.wikipedia.org/wiki/R%C3%A9action_de_Jarisch-Herxheimer, , 
lordose,Q744305, , , , , , , , , , , , , , ,C0024003,D008141,C34787,https://fr.wikipedia.org/wiki/Lordose_(physiologie),courbure vers l'intérieur de la colonne vertébrale, 
atélectasie,Q754031, , , , , , , , , , , , , , ,C0004144,D001261,C2888,https://fr.wikipedia.org/wiki/At%C3%A9lectasie, ,"Atelectasie,Recrutement alvéolaire"
infection des voies respiratoires,Q754447, , , , , , , , , , , , , , ,C0035243,D012141, , , , 
Atonie,Q757676, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Atonie, , 
papillome atypique des plexus choroïdes,Q758294, , , , , , , , , , , , , ,C71.5, , ,C53686, , , 
inflammation catarrhale,Q762583, , , , ,Katarr,Q11687105, , , , , , , , ,C0333355, , ,https://fr.wikipedia.org/wiki/Catarrhe, , 
glucagonome,Q770843, , , , , , , , , , , , , , ,"C0017689,CL428078",D005935, , ,tumeur des cellules alpha du pancréas, 
syndrome frontal,Q786468, , , , , , , , ,lobotomie,Q207684, , , , ,C0549117, , ,https://fr.wikipedia.org/wiki/Syndrome_frontal,maladie, 
rétinopathie aiguë occultes zonale externe,Q794002, , , , , , , , , , , , ,362.10, ,C0730298,C538223, , , , 
hyperazotémie,Q794072, , , , , , , , , , , , , , ,C0242528,D053099, , , , 
intertrigo,Q796150, , , , , , , , , , , , , , , ,D007402, ,https://fr.wikipedia.org/wiki/Intertrigo, , 
syndrome de  Babinski–Nageotte,Q797708, , , , , , , , , , , , , , ,C0270711, , , ,maladie,syndrome de l'hémibulbe
trabéculation vésicale,Q805070, , , , , , , , , , , , , , ,C0429803, , , , , 
carcinome basocellulaire,Q809758, , ,"Q7557107,fluorouracile,imiquimod,sonidégib,vismodégib","Q2070286,Q22075856,Q238512,Q423417,Q7557107", , , , , , , , , , ,"C0007117,C0206710,C1368295,C1862314",D002280,"C2921,C3784,C7586",https://fr.wikipedia.org/wiki/Carcinome_basocellulaire, ,"Carcinome Basocellulaire,Carcinome basal"
Q813677,Q813677, , , , , , , , , , , , , , ,C0581352, , , , , 
trouble lié au stress,Q815296, , , , , , , , , , , , , , , , , , , , 
Syndrome de Benedikt,Q816912, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_Benedikt, , 
phlébite bleue,Q820818, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Phl%C3%A9bite_bleue,maladie veineuse des membres inférieurs,"phlegmatia coerulea dolens,phlébite ischémique"
hyponatrémie,Q824292, , , , , , , , , , , , , , ,C0020625,D007010,C37976,https://fr.wikipedia.org/wiki/Hyponatr%C3%A9mie, , 
Géode osseuse,Q826918, , , , , , , , , , , , , , ,C0005937,D001845, ,https://fr.wikipedia.org/wiki/G%C3%A9ode_osseuse,Quelle compliation, 
hématome du septum nasal,Q827216, , , , , , , , , , , , , , , , , , , , 
photokératite,Q829876, , , , , , , , , , , , ,370.24,H16.13,C0155078, ,C118750,https://fr.wikipedia.org/wiki/Photok%C3%A9ratite, ,"Coup d'arc,Photokeratite"
hyperplasie,Q835051, , , , , , , , , , , , , , ,C0020507,D006965,C3113,https://fr.wikipedia.org/wiki/Hyperplasie, , 
maladie opportuniste,Q835718, , ,ganciclovir,Q417640, , , , , , , , , , , ,D009894, ,https://fr.wikipedia.org/wiki/Maladie_opportuniste, ,"Infection opportuniste,Maladies opportunistes"
syndrome de l'intestin irritable,Q838966,"ballonnement abdominal,constipation,diarrhée,inconfort abdominal","Q102186744,Q178436,Q40878,Q4927059","Dicyclovérine,Q3275451,acide 5-aminosalicylique,adalimumab,alosétron,calcium polycarbophile,hyoscyamine,infliximab,linaclotide,lopéramide,lubiprostone,mébévérine,rifaximin,trimébutine,tégasérod","Q2569888,Q2662662,Q3275451,Q348260,Q3832559,Q412479,Q413762,Q415264,Q416073,Q416463,Q418167,Q423751,Q44944,Q6695342,Q7226181", , , , , , ,"coloscopie,examen clinique,rectosigmoïdoscopie","Q835153,Q840387,Q941169",564.1,"K58,K58.9",C0022104,D043183,C82343,https://fr.wikipedia.org/wiki/Syndrome_de_l%27intestin_irritable,maladie chronique à symptomatologie digestive en rapport avec des modifications de la motricité et de la sensibilité de l'intestin intriquées avec des facteurs psychologiques,"Colon irritable,Colopathie fonctionnelle,Syndrome du côlon irritable,côlon irritable,syndrome de l'angle splénique"
Embolie de cholestérol,Q840004, , , , , , , , , , , , ,"445,459.89",I75,C0149649,D017700, ,https://fr.wikipedia.org/wiki/Embolie_de_cholest%C3%A9rol, , 
extrasystole,Q840646, , , , , , , , , , , , , , ,C0340464,D005117, ,https://fr.wikipedia.org/wiki/Extrasystole, ,Extrasystolie
métrite,Q840910, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/M%C3%A9trite,infection de l'utérus,"Metrite,Métrite,Métrite contagieuse équine"
maladie coronarienne,Q844935, , ,"Isosorbide,Q3294635,Q5037872,atorvastatine,clofibrate,colestyramine,colésévélam,cérivastatine,dextrothyroxine,eptifibatide,fluvastatine,fénofibrate,gemfibrozil,lovastatine,pravastatine,probucol,périndopril,simvastatine,sulfinpyrazone,tirofiban,évolocumab","Q10354103,Q1240093,Q1243800,Q15623825,Q2295855,Q2701912,Q277785,Q3294635,Q3790542,Q384295,Q415366,Q417740,Q417942,Q418006,Q419724,Q423439,Q5037872,Q5268499,Q668093,Q670131,Q899036", , ,fumer,Q662860,artériosclérose,Q184559, , ,"410-414.99,414.0,414.00,414.9","I20-I25,I25,I25.1,I25.10,I25.9,K76.1","C0010054,C0010068,C0151744,C0264694,C1956346",D003324,"C26732,C35505,C50625",https://fr.wikipedia.org/wiki/Maladie_coronarienne,maladie des artères qui vascularisent le cœur,"cardiopathie coronarienne,coronaropathie"
couvade,Q852094, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_la_couvade,symptômes somatiques de la grossesse chez l'homme,grossesse nerveuse
Syndrome de l'accent étranger,Q856736, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_l%27accent_%C3%A9tranger, , 
biliome,Q861814, , , , , , , , , , , , , , ,C1167663, , , , , 
Q863710,Q863710, , , , , , , , , , , , , ,A51.31,C0275828, , , , , 
otite moyenne aiguë,Q864028, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Otite_moyenne_aigu%C3%AB, ,Otite moyenne aigue
atteinte de la moelle osseuse,Q864868, , , , , , , , , , , , , , ,C0280962, , ,https://fr.wikipedia.org/wiki/D%C3%A9pression_m%C3%A9dullaire, , 
coccidioïdomycose,Q868137,"arthrite,conjonctivite","Q167844,Q170990","amphotéricine B,fluconazole,itraconazole,kétoconazole,natamycine","Q248466,Q407883,Q411229,Q411478,Q412223", , , , , , , , ,"114,114.9","B38,B38.9",C0009186,D003047,C84642,https://fr.wikipedia.org/wiki/Coccidio%C3%AFdomycose, ,"Coccidioidomycosis,fièvre de la vallée"
linite plastique,Q870891, , , , , , , , , , , , , ,C16.9, ,D008039, , ,cancer de l'estomac,maladie de Brinton
maladie de La Peyronie,Q874586,impuissance sexuelle,Q184674, , , , ,fumer,Q662860, , , , ,607.85,N48.6,C0030848,D010411,C3316,https://fr.wikipedia.org/wiki/Maladie_de_La_Peyronie,"sclérose des corps caverneux, responsable d'une déviation de la verge en érection.",Induratio penis plastica
acidocétose diabétique,Q877827, , , , , , , , , , , , ,250.1, ,C0011880,D016883,C50530,https://fr.wikipedia.org/wiki/Acidoc%C3%A9tose_diab%C3%A9tique, ,"Cetoacidose diabetique,Cétoacidose diabétique"
syndrome de Bean,Q885574, , , , , , , , , , , , , ,Q27.8,C0346072,C536240,C4486, , ,angiomatose cutanée et digestive
Q886810,Q886810, , , , , , , , , , , , , , ,C1135352, , , , , 
coagulopathie,Q890200, , ,"Ménadiol,acide tranexamique,ménadione","Q192430,Q192471,Q418666", , , , , , , , ,"286,286.9,287.8",D68.9,C0005779,D001778,C2902,https://fr.wikipedia.org/wiki/Coagulopathie, ,diathèse hémorragique
papulose bowénoïde,Q895414, , , , , , , , ,infection à papillomavirus humain,Q184627, , ,447.8, ,C0334106, ,C8374, , , 
dichromatopsie,Q905389, , , , ,"dichromatisme,dyschromatopsie","Q5808337,Q67951467", , , , , , , , ,C4023317, , , , , 
rhabdomyolyse,Q917069, , , , , , , , , , , , ,728.88, ,C0035410,D012206,C118318,https://fr.wikipedia.org/wiki/Rhabdomyolyse, ,"Crush syndrom,Crush syndrome,Syndrome de Bywaters,Syndrome des ensevelis"
Maladies inflammatoires chroniques intestinales,Q917447, , ,"acide cromoglicique,clidinium","Q416427,Q5132472", , , , , , , , , , ,C0021390,D015212,C3138,https://fr.wikipedia.org/wiki/Maladie_inflammatoire_chronique_de_l%27intestin, ,"M.I.C.I,Maladies Inflammatoires Chroniques de l'Intestin,Mici"
onychomycose,Q917620, , ,"itraconazole,mycoster,terbinafine","Q411229,Q415259,Q419468", , , , , , , , , , ,C0040261,D014009,C112214,https://fr.wikipedia.org/wiki/Onychomycose, ,Onychomycoses
suette,Q920766, , , , , , , , , , , , , , , ,D018614, ,https://fr.wikipedia.org/wiki/Suette, , 
infiltration des îlots de Langerhans,Q922215, , , , , , , , , , , , , , , , , , , ,insulite
kératite à acanthamoeba,Q922971, , , , , , , , ,infection,Q166231, , ,370.8,"B60.1+,H19.2*","C0000880,C0033129",D015823,C50450, , ,Acanthamoeba keratitis
aphasie expressive,Q923164, , , , , , , , , , , , , , ,"C0003550,C0917814",D001039, ,https://fr.wikipedia.org/wiki/Aphasie_expressive, ,Aphasie de Broca
Syndrome de pseudohypertrophie musculaire-hypothyroïdie,Q932899, , , , , , , , , , , , , ,E03.1,C0270958, , , , ,Syndrome de Kocher-Debré-Semelaigne
adénome des cellules des îlots de langerhans,Q933444, , , , , , , , , , , , , , ,C0022134, , , , , 
Hypocalcémie,Q936382, , , , , , , , , , , , , , ,C0020598,D006996,C37973,https://fr.wikipedia.org/wiki/Hypocalc%C3%A9mie, , 
syndrome paranéoplasique,Q936417, , , , , , , , , , , , , , ,C0030472,D010257,C3311,https://fr.wikipedia.org/wiki/Syndrome_paran%C3%A9oplasique, , 
ostéomyélite,Q938983, , ,"Q1638852,Q4727167,ciprofloxacine,cloxacilline,dicloxacilline,méticilline,oxacilline","Q1638852,Q2313471,Q256602,Q409262,Q418725,Q422219,Q4727167", , , , , , , , ,"730.1,730.10", ,"C0008707,C0029443,C2242472",D010019,C27577,https://fr.wikipedia.org/wiki/Ost%C3%A9omy%C3%A9lite,osteomyelitis,"Osteomyelite,Osteomyélite"
érythrasma,Q939261, , ,érythromycine,Q213511, , , , ,infection,Q166231, , ,041.85,L08.1, ,D004894, ,https://fr.wikipedia.org/wiki/%C3%89rythrasma, ,erythrasma
proctite,Q941770,hémorragie,Q166019,"acide 5-aminosalicylique,ceftriaxone","Q412479,Q421713", , , , ,Neisseria gonorrhoeae,Q131129, , ,569.49,K62.89, ,D011349,C38011, ,inflammation de l'anus,anite
Folliculite,Q942755, , , , , , , , , , , , ,704.8, ,C0016436,D005499,C94408,https://fr.wikipedia.org/wiki/Folliculite,inflammation d'un ou plusieurs follicules pileux, 
idée suicidaire,Q944142, , , , , , , , ,trouble mental,Q12135,Échelle SAD PERSONS,Q7388493, , ,C2364109,D059020,C80102,https://fr.wikipedia.org/wiki/Id%C3%A9e_suicidaire, ,idéation de suicide
syndrome myélodysplasique,Q954625, , ,"(RS)-lénalidomide,azacitidine,ciclosporine,cytarabine,deferiprone,desferrioxamine,décitabine,déférasirox,eltrombopag,filgrastim,ipilimumab,nivolumab,romiplostim,ruxolitinib,thalidomide,vorinostat,vénétoclax,époétine alfa","Q1181878,Q1235195,Q180983,Q203174,Q23671272,Q2459042,Q3151081,Q367700,Q411588,Q416451,Q419618,Q425681,Q5251502,Q5383794,Q7041828,Q7383611,Q749664,Q905901", , , , , , , , ,"238.7,238.75", ,"C0026985,C0026986,C1851971,C2713368,C3463824",D009190,C3247,https://fr.wikipedia.org/wiki/Syndrome_my%C3%A9lodysplasique,maladie humaine,myélodisplasie
Coxa valga,Q955454, , , , , , , , , , , , , , ,"C0239137,C3549698",D060906, , , , 
albuminurie,Q974792, , , , , , , , , , , , , , ,C0001925,D000419, , , , 
œdème cérébral,Q979168, , ,"D-(-)-mannitol,Dexaméthasone,Q1890796,Q27278862","Q1890796,Q27278862,Q407646,Q422252",hydrocéphalie,Q193003, , , , , , ,348.5, ,"C0006114,C1527311",D001929, ,https://fr.wikipedia.org/wiki/%C5%92d%C3%A8me_c%C3%A9r%C3%A9bral,maladie cérébrale, 
polymyosite,Q980926,"faiblesse musculaire,fièvre,myocardite","Q186235,Q270421,Q38933","mycophénolate mofétil,méthotrexate,prednisolone,rituximab,tacrolimus","Q11426176,Q411648,Q412323,Q422232,Q4567614",poliomyélite,Q12195, , ,maladie auto-immune,Q8084905,"Q2094702,Q90834779,imagerie par résonance magnétique,sérodiagnostic,Électromyogramme","Q161238,Q2094702,Q507369,Q73401885,Q90834779",710.4,M33.2,C0085655,D017285,C26925, , , 
couvain sacciforme,Q991897, , , , , , , , ,Sacbrood virus,Q18965366, , , , , , , , , , 
fibrillation,Q1001150, , , , , , , , , , , , , , ,C0232197, , , , , 
syndrome bulbaire,Q1003534, , , , , , , , , , , , , , , , , , , , 
enfouissement de la collerette interne,Q1016288, , , , , , , , , , , , , , ,C2242690, , , ,complication de la gastrostomie, 
Néphropathie à C1q,Q1022635, , , , , , , , , , , , , , ,C0403434, , , , , 
métastases d'origine inconnue,Q1024546, , , , , , , , , , , , , , ,C0027667,D009382, , , ,cancer primitif inconnu
pédophilie,Q8388, , , , ,"Q111746044,Q1191575","Q111746044,Q1191575", , , , , , ,302.2,F65.4,C0030764,D010378,C94355,https://fr.wikipedia.org/wiki/P%C3%A9dophilie,trouble caractérisé par l'attirance sexuelle ou par des sentiments amoureux persistants d'un adulte ou d'un adolescent envers les enfants,pédérose
paramnésie réduplicative,Q18638, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Paramn%C3%A9sie_r%C3%A9duplicative,trouble psychique délirant, 
trouble dissociatif de l'identité,Q18657, , , , ,"Q64825337,Q65048168,alter ego,personnalité antisociale,psychose,saute d'humeur,schizophrénie,trouble de la personnalité,trouble dissociatif sans précision","Q118418,Q170082,Q201662,Q2053759,Q270673,Q41112,Q64825337,Q65048168,Q7933601", , ,"traumatisme infantile,traumatisme psychologique","Q55607365,Q654426","interview,observation,questionnaire","Q178651,Q193181,Q747810",300.14,F44.81,C0026773,D009105,C94330,https://fr.wikipedia.org/wiki/Trouble_dissociatif_de_l%27identit%C3%A9,trouble mental défini en 1994 dans le DSM par un ensemble de critères diagnostiques comme un type particulier de trouble dissociatif,"TDI,trouble de la personnalité multiple"
schizophrénie,Q41112,"dysfonctionnement cognitif,psychose","Q170082,Q57859955","(R,R)-asénapine,(RS)-amisulpride,Flupentixol,Q226905,Q2608288,Q27278051,Q4199443,Q5045786,Q593166,Q6821618,acétophénazine,aripiprazole,armodafinil,bexarotène,brexpiprazole,carbamazépine,cariprazine,chlorpromazine,chlorprothixène,clonazépam,clozapine,fluphénazine,halopéridol,levosulpiride,loxapine,olanzapine,paliperidone,perphénazine,pimozide,pipotiazine,rispéridone,réserpine,thioridazine,trifluopérazine,ziprasidone","Q144085,Q1452256,Q1752915,Q201872,Q205517,Q221361,Q226905,Q251347,Q2608288,Q27164953,Q27278051,Q2924764,Q2938837,Q407841,Q407972,Q407988,Q410412,Q411188,Q412443,Q418192,Q418785,Q418913,Q4199443,Q423292,Q423520,Q423809,Q4673284,Q5045786,Q50824517,Q567927,Q58375,Q58376,Q58614,Q593166,Q6821618","trouble de la personnalité schizoïde,trouble dissociatif de l'identité","Q18657,Q498237", , , , , , ,"295,295.9,295.90","F20,F20.9",C0036341,D012559,C3362,https://fr.wikipedia.org/wiki/Schizophr%C3%A9nie,trouble psychiatrique,"schizofrène,schizophrenie,schizophrène,schizophrènie,schizophrénie catatonique,schizophrénie paranoïde,schyzophrénie,skizophrène,skysophrénie,symptôme négatif de schizophrénie"
